1;1.51082;0
2;1.52237;0.0115449
3;1.52238;0.00666547
4;1.50822;0.0149244
5;1.49968;0.0143706
6;1.49233;0.0138444
7;1.49944;0.013687
8;1.4925;0.0137334
9;1.50038;0.0144521
10;1.49786;0.0131697
11;1.5001;0.0121204
12;1.49752;0.0113622
13;1.50317;0.0118828
14;1.50218;0.0110458
15;1.50046;0.0104252
16;1.50043;0.00975195
17;1.50063;0.00916257
18;1.49619;0.00971129
19;1.49453;0.00933588
20;1.49546;0.00890593
21;1.49599;0.00848796
22;1.49681;0.00813427
23;1.5006;0.00864632
24;1.49778;0.00874509
25;1.49571;0.00863906
26;1.49809;0.0086329
27;1.49676;0.00841267
28;1.49756;0.00814645
29;1.49659;0.00792084
30;1.49737;0.00769225
31;1.49614;0.00754081
32;1.49879;0.00776611
33;1.50044;0.00770742
34;1.49917;0.00758569
35;1.49776;0.00749932
36;1.49862;0.00733893
37;1.49896;0.00714615
38;1.49826;0.00699113
39;1.49964;0.00694816
40;1.49982;0.00677454
41;1.4989;0.00667102
42;1.49928;0.00652138
43;1.49809;0.00647721
44;1.49951;0.00648492
45;1.49912;0.0063509
46;1.49921;0.00621195
47;1.4995;0.006085
48;1.49889;0.00598742
49;1.49924;0.00587408
50;1.49895;0.00576286
51;1.49823;0.00569407
52;1.49754;0.00562581
53;1.49638;0.00564034
54;1.49608;0.00554277
55;1.49585;0.0054459
56;1.49474;0.00546114
57;1.49539;0.00540357
58;1.49589;0.00533273
59;1.49642;0.00526819
60;1.49665;0.00518478
61;1.49645;0.00510281
62;1.49591;0.00504954
63;1.49584;0.00496913
64;1.4961;0.0048976
65;1.49627;0.00482456
66;1.49733;0.00486836
67;1.49708;0.00480166
68;1.49809;0.0048361
69;1.49916;0.00488414
70;1.49851;0.00485655
71;1.49784;0.00483452
72;1.49748;0.00478099
73;1.49778;0.0047252
74;1.49876;0.00476172
75;1.49819;0.00473243
76;1.49849;0.00467961
77;1.49873;0.00462432
78;1.4982;0.00459526
79;1.49846;0.00454465
80;1.49928;0.00456075
81;1.49957;0.00451364
82;1.49948;0.00445923
83;1.49919;0.00441434
84;1.49978;0.00440036
85;1.49975;0.00434839
86;1.4999;0.00430018
87;1.50014;0.00425711
88;1.49902;0.00435425
89;1.49899;0.00430513
90;1.49948;0.00428495
91;1.49895;0.0042702
92;1.49828;0.00427727
93;1.49792;0.00424647
94;1.49775;0.00420422
95;1.4982;0.00418356
96;1.49869;0.00416838
97;1.49861;0.00412595
98;1.49927;0.00413699
99;1.49884;0.00411755
100;1.49996;0.00422712
