100000;1.00066;0
200000;1.00039;0.000269126
300000;1.00053;0.000212283
400000;1.00041;0.000195821
500000;1.00027;0.000201531
600000;1.00021;0.000177237
700000;1.00013;0.00016847
800000;1.00012;0.000146361
900000;1.00003;0.000155842
1000000;1.00006;0.000141536
1100000;1;0.000139616
1200000;0.999996;0.0001275
1300000;0.999937;0.000131392
1400000;0.999983;0.000129991
1500000;0.999968;0.00012196
1600000;0.999952;0.000115143
1700000;0.999924;0.000111816
1800000;0.999934;0.000105909
1900000;0.999963;0.000104281
2000000;0.999956;9.91624e-05
2100000;0.999969;9.5257e-05
2200000;0.999994;9.40729e-05
2300000;0.999995;8.98946e-05
2400000;0.999984;8.67357e-05
2500000;0.999998;8.44368e-05
2600000;1;8.13834e-05
2700000;0.999997;7.87408e-05
2800000;0.999971;7.99883e-05
2900000;0.999978;7.74666e-05
3000000;0.999988;7.5496e-05
3100000;0.999952;8.13013e-05
3200000;0.999949;7.87791e-05
3300000;0.999957;7.6746e-05
3400000;0.999969;7.54891e-05
3500000;0.999962;7.36176e-05
3600000;0.999956;7.17995e-05
3700000;0.99996;6.99454e-05
3800000;0.999951;6.87259e-05
3900000;0.99995;6.69508e-05
4000000;0.999932;6.75648e-05
4100000;0.999929;6.59779e-05
4200000;0.999928;6.44012e-05
4300000;0.999916;6.39341e-05
4400000;0.999926;6.32724e-05
4500000;0.999926;6.18507e-05
4600000;0.999921;6.07341e-05
4700000;0.99992;5.94317e-05
4800000;0.999926;5.84119e-05
4900000;0.99992;5.75197e-05
5000000;0.99992;5.63577e-05
5100000;0.999941;5.93157e-05
5200000;0.999938;5.82407e-05
5300000;0.999944;5.73788e-05
5400000;0.999934;5.71528e-05
5500000;0.999933;5.61159e-05
5600000;0.999942;5.5952e-05
5700000;0.999945;5.50395e-05
5800000;0.999941;5.42374e-05
5900000;0.999952;5.4367e-05
6000000;0.999953;5.34581e-05
6100000;0.999955;5.26426e-05
6200000;0.999968;5.32964e-05
6300000;0.999973;5.27064e-05
6400000;0.999975;5.19215e-05
6500000;0.999973;5.1154e-05
6600000;0.999974;5.03736e-05
6700000;0.999971;4.9672e-05
6800000;0.999975;4.906e-05
6900000;0.999979;4.84981e-05
7000000;0.999972;4.81993e-05
7100000;0.999983;4.86278e-05
7200000;0.999986;4.80653e-05
7300000;0.999991;4.76166e-05
7400000;0.999989;4.70052e-05
7500000;0.999986;4.64689e-05
7600000;0.999986;4.58544e-05
7700000;0.999994;4.58627e-05
7800000;1.00001;4.71991e-05
7900000;1.00001;4.66053e-05
8000000;1;4.60409e-05
8100000;1.00001;4.55534e-05
8200000;1.00001;4.51513e-05
8300000;1;4.52777e-05
8400000;1;4.47704e-05
8500000;1;4.42676e-05
8600000;1;4.37923e-05
8700000;1;4.33406e-05
8800000;1;4.28881e-05
8900000;1.00001;4.25122e-05
9000000;1;4.20754e-05
9100000;1;4.16147e-05
9200000;1;4.11767e-05
9300000;0.999997;4.10532e-05
9400000;0.999998;4.063e-05
9500000;1;4.02429e-05
9600000;0.999998;3.98521e-05
9700000;0.999996;3.95036e-05
9800000;1;3.93657e-05
9900000;1.00001;4.04738e-05
10000000;1.00001;4.02499e-05
