1;0.017481;0
2;0.0170781;0.000402991
3;0.0167878;0.000372001
4;0.0164611;0.000419435
5;0.0163726;0.000336755
6;0.0165051;0.000305257
7;0.0167511;0.000356478
8;0.0168642;0.000328745
9;0.016989;0.000315649
10;0.0171288;0.000315035
11;0.017202;0.000294219
12;0.0171804;0.000269453
13;0.0170763;0.000268784
14;0.017077;0.000248846
15;0.0170826;0.000231734
16;0.0170977;0.000217291
17;0.0171533;0.000211515
18;0.0172001;0.000204865
19;0.0172248;0.000195342
20;0.0172526;0.000187403
21;0.0172742;0.000179553
22;0.0172685;0.000171295
23;0.0172405;0.00016604
24;0.0173014;0.00017024
25;0.0173223;0.000164623
26;0.0173545;0.000161395
27;0.0173211;0.000158855
28;0.0173404;0.000154298
29;0.0173764;0.000153171
30;0.0173726;0.000148028
31;0.017364;0.000143428
32;0.0174158;0.000148224
33;0.0174624;0.00015102
34;0.0174597;0.000146535
35;0.0174458;0.000142967
36;0.0174154;0.000142221
37;0.0173883;0.000140954
38;0.0174093;0.000138779
39;0.0174034;0.000135301
40;0.0174011;0.000131894
41;0.0173874;0.000129369
42;0.0174009;0.000126969
43;0.0173864;0.000124817
44;0.0173697;0.000123096
45;0.0173852;0.000121326
46;0.0174028;0.000119954
47;0.0173982;0.000117465
48;0.0174077;0.000115384
49;0.0174246;0.000114268
50;0.0174253;0.000111962
51;0.0174339;0.000110082
52;0.0174328;0.000107949
53;0.0174485;0.000107048
54;0.0174517;0.000105096
55;0.0174403;0.000103794
56;0.0174503;0.000102416
57;0.0174502;0.000100603
58;0.017447;9.89034e-05
59;0.0174416;9.73643e-05
60;0.0174573;9.70046e-05
61;0.0174635;9.56015e-05
62;0.0174633;9.40472e-05
63;0.0174755;9.33424e-05
64;0.0174615;9.29261e-05
65;0.017455;9.17153e-05
66;0.0174452;9.08465e-05
67;0.0174297;9.08166e-05
68;0.0174201;8.99752e-05
69;0.0174318;8.94302e-05
70;0.0174328;8.81475e-05
71;0.0174451;8.77623e-05
72;0.0174352;8.70883e-05
73;0.017429;8.61068e-05
74;0.0174196;8.54596e-05
75;0.0174111;8.47341e-05
76;0.0174047;8.38557e-05
77;0.0173953;8.33013e-05
78;0.0174051;8.28117e-05
79;0.0174101;8.19079e-05
80;0.017405;8.10374e-05
81;0.0173861;8.2237e-05
82;0.0173719;8.2471e-05
83;0.0173678;8.15692e-05
84;0.0173704;8.06333e-05
85;0.0173763;7.98947e-05
86;0.0173684;7.93448e-05
87;0.0173558;7.94468e-05
88;0.0173527;7.85965e-05
89;0.0173576;7.78606e-05
90;0.0173455;7.79431e-05
91;0.0173399;7.72814e-05
92;0.0173234;7.82173e-05
93;0.017325;7.73896e-05
94;0.0173075;7.85383e-05
95;0.0172977;7.83261e-05
96;0.0172934;7.76228e-05
97;0.0172852;7.72503e-05
98;0.0172868;7.64719e-05
99;0.0172832;7.57749e-05
100;0.0172748;7.54855e-05
