1 1.76365 0
2 1.76809 0.00443662
3 1.78114 0.0132954
4 1.78493 0.0101375
5 1.78611 0.00794019
6 1.78124 0.00810661
7 1.77233 0.0112379
8 1.77063 0.00987914
9 1.76967 0.00876532
10 1.7658 0.00874416
11 1.76214 0.00871725
12 1.7602 0.0081888
13 1.75781 0.00790439
14 1.75442 0.00806423
15 1.75292 0.00765677
16 1.75007 0.00770804
17 1.74857 0.0073946
18 1.74813 0.00698529
19 1.74753 0.00663429
20 1.74661 0.00636163
21 1.7452 0.00621261
22 1.7447 0.00594479
23 1.74365 0.00577539
24 1.74154 0.00591944
25 1.74115 0.00569138
26 1.7408 0.00547913
27 1.74008 0.00532125
28 1.73836 0.00540897
29 1.73719 0.00534852
30 1.73672 0.00518876
31 1.7356 0.00514048
32 1.73491 0.00502511
33 1.7341 0.00493705
34 1.73406 0.00478979
35 1.73382 0.00465751
36 1.73261 0.00468441
37 1.73207 0.00458845
38 1.73247 0.00448405
39 1.7319 0.00440474
40 1.73191 0.00429323
41 1.73227 0.00420308
42 1.73247 0.00410669
43 1.73174 0.00407656
44 1.73198 0.00398983
45 1.73207 0.00390116
46 1.73187 0.00382057
47 1.73099 0.00383893
48 1.73009 0.00386571
49 1.72948 0.00383423
50 1.72896 0.00379277
51 1.72817 0.00380085
52 1.72723 0.00384351
53 1.72567 0.00407936
54 1.7248 0.0040971
55 1.72406 0.00408986
56 1.72349 0.00405651
57 1.72305 0.0040089
58 1.72297 0.00393992
59 1.72293 0.00387283
60 1.72328 0.00382453
61 1.72396 0.00382205
62 1.72452 0.00380143
63 1.72544 0.00385051
64 1.72648 0.00393015
65 1.72741 0.00398089
66 1.72826 0.00401024
67 1.72908 0.00403367
68 1.73023 0.00413908
69 1.73148 0.00426443
70 1.73222 0.00426793
71 1.73261 0.00422486
72 1.73362 0.00428674
73 1.73451 0.00432132
74 1.73522 0.00432077
75 1.73626 0.00438732
76 1.73724 0.00443902
77 1.73822 0.00449076
78 1.73919 0.00453642
79 1.74032 0.00461945
80 1.74167 0.00475585
81 1.74261 0.00479092
82 1.74364 0.00484184
83 1.74452 0.00486472
84 1.74549 0.00490314
85 1.74663 0.00497593
86 1.7474 0.0049785
87 1.74796 0.0049523
88 1.74863 0.00494154
89 1.74946 0.00495645
90 1.75016 0.00495018
91 1.75095 0.00495825
92 1.75149 0.00493377
93 1.7517 0.00488506
94 1.75223 0.00486136
95 1.75284 0.00484847
96 1.75331 0.00482127
97 1.75365 0.00478341
98 1.75411 0.00475607
99 1.75435 0.00471413
100 1.75487 0.00469603
