1;0.0140758;0
2;0.0140763;3.58584e-07
3;0.0140757;5.29002e-07
4;0.0140751;7.31455e-07
5;0.0140758;9.0559e-07
6;0.0140755;7.97763e-07
7;0.0140754;6.84008e-07
8;0.0140752;6.10252e-07
9;0.0140752;5.38337e-07
10;0.0140752;4.82576e-07
11;0.0140751;4.54722e-07
12;0.0140752;4.162e-07
13;0.0140751;3.85132e-07
14;0.0140754;4.75717e-07
15;0.014075;6.24358e-07
16;0.0140749;5.87364e-07
17;0.0140754;7.24149e-07
18;0.0140753;6.84721e-07
19;0.0140752;6.65249e-07
20;0.0140752;6.33686e-07
21;0.0140751;6.13261e-07
22;0.0140752;5.8679e-07
23;0.0140752;5.61205e-07
24;0.0140752;5.40151e-07
25;0.0140752;5.181e-07
26;0.014075;5.25709e-07
27;0.0140751;5.11931e-07
28;0.0140751;4.965e-07
29;0.0140752;5.00217e-07
30;0.014075;5.14363e-07
31;0.014075;4.9751e-07
32;0.0140751;4.82207e-07
33;0.0140751;4.69671e-07
34;0.0140752;4.65601e-07
35;0.014075;5.04995e-07
36;0.014075;4.94364e-07
37;0.0140751;4.86338e-07
38;0.014075;4.81625e-07
39;0.014075;4.70869e-07
40;0.014075;4.61925e-07
41;0.0140749;4.62095e-07
42;0.0140749;4.53503e-07
43;0.0140749;4.42831e-07
44;0.0140749;4.33385e-07
45;0.0140748;4.3344e-07
46;0.0140748;4.24416e-07
47;0.0140749;4.15483e-07
48;0.0140748;4.08257e-07
49;0.0140748;4.01096e-07
50;0.0140748;3.93351e-07
51;0.0140749;3.97814e-07
52;0.0140748;4.12197e-07
53;0.0140748;4.04354e-07
54;0.0140748;3.97154e-07
55;0.0140747;3.89899e-07
56;0.0140748;3.84547e-07
57;0.0140747;3.84636e-07
58;0.0140746;3.83398e-07
59;0.0140747;3.76976e-07
60;0.0140746;3.72735e-07
61;0.0140746;3.66722e-07
62;0.0140746;3.61011e-07
63;0.0140746;3.58554e-07
64;0.0140745;3.56409e-07
65;0.0140746;3.51004e-07
66;0.0140746;3.46931e-07
67;0.0140746;3.4307e-07
68;0.0140746;3.37997e-07
69;0.0140745;3.3469e-07
70;0.0140746;3.31326e-07
71;0.0140745;3.30782e-07
72;0.0140745;3.28483e-07
73;0.0140746;3.25452e-07
74;0.0140745;3.26856e-07
75;0.0140745;3.22469e-07
76;0.0140745;3.18256e-07
77;0.0140745;3.14171e-07
78;0.0140745;3.11135e-07
79;0.0140745;3.08261e-07
80;0.0140745;3.05575e-07
81;0.0140745;3.02167e-07
82;0.0140745;2.99311e-07
83;0.0140745;2.96195e-07
84;0.0140745;2.92884e-07
85;0.0140745;2.89742e-07
86;0.0140744;2.88383e-07
87;0.0140745;2.86406e-07
88;0.0140744;2.84281e-07
89;0.0140745;2.82866e-07
90;0.0140744;2.81418e-07
91;0.0140744;2.79007e-07
92;0.0140744;2.75959e-07
93;0.0140744;2.72984e-07
94;0.0140744;2.70067e-07
95;0.0140744;2.68051e-07
96;0.0140744;2.65529e-07
97;0.0140744;2.63891e-07
98;0.0140744;2.61197e-07
99;0.0140744;2.58618e-07
100;0.0140744;2.56021e-07
