1 1.20393 0
2 1.21261 0.00867547
3 1.23098 0.0190449
4 1.21264 0.0227576
5 1.21723 0.0182161
6 1.20495 0.0192882
7 1.20487 0.0163017
8 1.20832 0.0145322
9 1.219 0.0166815
10 1.22105 0.0150604
11 1.21739 0.0141051
12 1.22313 0.0140965
13 1.21754 0.0141185
14 1.21528 0.0132658
15 1.21872 0.0128206
16 1.22033 0.0121005
17 1.22168 0.0114461
18 1.2226 0.0108304
19 1.22186 0.0102709
20 1.22457 0.0101143
21 1.22099 0.0102672
22 1.22277 0.00994975
23 1.22693 0.0103773
24 1.22596 0.00998258
25 1.22285 0.010066
26 1.22124 0.00980538
27 1.22383 0.0097859
28 1.22541 0.00956142
29 1.22623 0.00926212
30 1.22805 0.00913071
31 1.22138 0.0110676
32 1.22095 0.0107246
33 1.22625 0.0116663
34 1.22419 0.011504
35 1.22287 0.0112483
36 1.22257 0.0109354
37 1.22282 0.0106385
38 1.22232 0.0103667
39 1.22286 0.0101118
40 1.22325 0.00986361
41 1.22267 0.00963762
42 1.22293 0.00940887
43 1.22287 0.00918765
44 1.22296 0.0089769
45 1.22313 0.00877685
46 1.22364 0.00859881
47 1.22258 0.00847949
48 1.22324 0.00832648
49 1.22208 0.00823671
50 1.22319 0.00814667
51 1.22472 0.00812978
52 1.22233 0.00832138
53 1.22263 0.00816831
54 1.2237 0.00808687
55 1.2235 0.00794107
56 1.22345 0.00779811
57 1.22468 0.00775756
58 1.2255 0.00766682
59 1.22409 0.00766583
60 1.22276 0.00765294
61 1.22315 0.00753641
62 1.22423 0.00749163
63 1.22341 0.00741741
64 1.22261 0.00734367
65 1.22356 0.00729204
66 1.22507 0.0073366
67 1.22455 0.007245
68 1.22383 0.00717323
69 1.22338 0.00708289
70 1.22373 0.00698971
71 1.22488 0.0069858
72 1.22519 0.00689496
73 1.22448 0.00683671
74 1.22408 0.00675531
75 1.22444 0.00667384
76 1.22398 0.00660094
77 1.22409 0.00651547
78 1.22357 0.00645232
79 1.22445 0.00643163
80 1.22532 0.00640893
81 1.22443 0.00639112
82 1.22303 0.00646565
83 1.22254 0.0064063
84 1.22223 0.00633691
85 1.2224 0.00626405
86 1.22359 0.00630502
87 1.2247 0.00632924
88 1.2237 0.00633609
89 1.22397 0.00627033
90 1.22298 0.00627823
91 1.22221 0.00625658
92 1.22244 0.00619232
93 1.22252 0.00612592
94 1.22285 0.00606943
95 1.22246 0.00601804
96 1.22312 0.00599195
97 1.2235 0.00594206
98 1.22221 0.00602045
99 1.22213 0.00595986
100 1.22128 0.00596084
