1;-0.0560417;0
2;-0.0560289;1.27948e-05
3;-0.0560252;8.25449e-06
4;-0.05603;7.53598e-06
5;-0.0560304;5.85757e-06
6;-0.0560325;5.21018e-06
7;-0.0560326;4.40474e-06
8;-0.056029;5.28013e-06
9;-0.0560326;5.87537e-06
10;-0.0560333;5.30831e-06
11;-0.056034;4.85799e-06
12;-0.0560366;5.13419e-06
13;-0.0560355;4.85923e-06
14;-0.056039;5.71756e-06
15;-0.0560372;5.60398e-06
16;-0.056037;5.24869e-06
17;-0.0560386;5.17824e-06
18;-0.0560391;4.90498e-06
19;-0.0560393;4.64484e-06
20;-0.0560394;4.40961e-06
21;-0.056038;4.44464e-06
22;-0.0560399;4.68294e-06
23;-0.0560414;4.68332e-06
24;-0.0560397;4.78351e-06
25;-0.0560395;4.59015e-06
26;-0.056041;4.63998e-06
27;-0.0560413;4.47213e-06
28;-0.0560422;4.41607e-06
29;-0.0560424;4.26491e-06
30;-0.0560418;4.16028e-06
31;-0.05604;4.40864e-06
32;-0.0560413;4.44688e-06
33;-0.0560413;4.31005e-06
34;-0.05604;4.35599e-06
35;-0.0560406;4.26756e-06
36;-0.0560408;4.15008e-06
37;-0.05604;4.10841e-06
38;-0.0560401;4.00014e-06
39;-0.0560402;3.89751e-06
40;-0.05604;3.80366e-06
41;-0.0560405;3.75438e-06
42;-0.0560405;3.66429e-06
43;-0.0560404;3.57951e-06
44;-0.0560401;3.51458e-06
45;-0.0560402;3.43882e-06
46;-0.0560399;3.37544e-06
47;-0.0560404;3.3437e-06
48;-0.0560403;3.27808e-06
49;-0.0560401;3.21281e-06
50;-0.0560401;3.14807e-06
51;-0.0560398;3.09973e-06
52;-0.0560399;3.0405e-06
53;-0.0560403;3.01847e-06
54;-0.0560403;2.96214e-06
55;-0.0560403;2.90797e-06
56;-0.0560413;3.0164e-06
57;-0.0560425;3.194e-06
58;-0.0560428;3.15723e-06
59;-0.0560429;3.10438e-06
60;-0.0560424;3.09995e-06
61;-0.0560426;3.05876e-06
62;-0.0560426;3.00924e-06
63;-0.0560423;2.98056e-06
64;-0.056043;3.02326e-06
65;-0.0560434;3.00062e-06
66;-0.056044;3.00265e-06
67;-0.056044;2.95769e-06
68;-0.0560439;2.91557e-06
69;-0.0560438;2.87892e-06
70;-0.056044;2.84594e-06
71;-0.0560444;2.84477e-06
72;-0.0560445;2.80511e-06
73;-0.0560441;2.79383e-06
74;-0.0560439;2.76397e-06
75;-0.0560435;2.73843e-06
76;-0.0560432;2.72874e-06
77;-0.0560432;2.69418e-06
78;-0.056043;2.67187e-06
79;-0.0560434;2.66475e-06
80;-0.0560435;2.63398e-06
81;-0.0560434;2.60219e-06
82;-0.0560431;2.58638e-06
83;-0.0560432;2.55672e-06
84;-0.0560434;2.53133e-06
85;-0.0560438;2.52804e-06
86;-0.0560439;2.50121e-06
87;-0.056044;2.47308e-06
88;-0.0560438;2.45577e-06
89;-0.0560439;2.4299e-06
90;-0.0560436;2.41155e-06
91;-0.0560432;2.41999e-06
92;-0.056043;2.40318e-06
93;-0.0560426;2.41017e-06
94;-0.0560426;2.38463e-06
95;-0.0560427;2.36037e-06
96;-0.0560427;2.3357e-06
97;-0.0560427;2.31193e-06
98;-0.0560426;2.29087e-06
99;-0.0560426;2.26765e-06
100;-0.0560424;2.26076e-06
