1 0.786147 0
2 0.65545 0.130697
3 0.568202 0.115352
4 0.537834 0.0870357
5 0.52191 0.0692728
6 0.512735 0.0573003
7 0.506861 0.0487825
8 0.500652 0.0427008
9 0.496846 0.0378504
10 0.496862 0.0338544
11 0.492252 0.0309675
12 0.48765 0.0286415
13 0.487783 0.0263467
14 0.485241 0.0245245
15 0.483775 0.0228781
16 0.483671 0.0214007
17 0.481265 0.0202459
18 0.479597 0.0191608
19 0.477152 0.0182884
20 0.476445 0.0173643
21 0.47511 0.0165706
22 0.474216 0.0158247
23 0.472844 0.0151832
24 0.471769 0.0145765
25 0.470703 0.0140219
26 0.470882 0.0134729
27 0.469908 0.0130008
28 0.468688 0.0125872
29 0.467709 0.0121848
30 0.466644 0.0118197
31 0.465661 0.0114743
32 0.464406 0.0111805
33 0.463362 0.0108867
34 0.46233 0.0106119
35 0.461057 0.0103825
36 0.460565 0.010102
37 0.459279 0.00990891
38 0.458596 0.00966878
39 0.458062 0.00943277
40 0.457714 0.00920049
41 0.45755 0.00897478
42 0.456973 0.0087775
43 0.456498 0.0085841
44 0.456243 0.00839062
45 0.456052 0.00820425
46 0.455668 0.00803312
47 0.455981 0.00786659
48 0.455965 0.00770097
49 0.455616 0.00755025
50 0.455466 0.00739923
51 0.4555 0.00725277
52 0.454774 0.00714891
53 0.453913 0.00706534
54 0.453915 0.00693327
55 0.454127 0.00680934
56 0.454016 0.00668756
57 0.453718 0.00657592
58 0.453417 0.00646858
59 0.45327 0.0063597
60 0.452997 0.00625877
61 0.452993 0.00615531
62 0.452751 0.00606005
63 0.452842 0.00596379
64 0.453136 0.00587719
65 0.453082 0.00578632
66 0.452773 0.00570634
67 0.452344 0.00563689
68 0.451676 0.00559332
69 0.45131 0.00552385
70 0.450894 0.00546022
71 0.450661 0.00538778
72 0.450537 0.00531388
73 0.450179 0.0052528
74 0.450155 0.00518139
75 0.449443 0.00516125
76 0.449008 0.0051114
77 0.448795 0.0050491
78 0.448823 0.00498403
79 0.448967 0.00492266
80 0.449035 0.0048612
81 0.449003 0.00480092
82 0.449222 0.00474705
83 0.449151 0.00469004
84 0.448788 0.00464809
85 0.448354 0.00461351
86 0.447942 0.00457815
87 0.447687 0.00453237
88 0.447571 0.00448209
89 0.447256 0.00444262
90 0.446455 0.00446533
91 0.445899 0.00445092
92 0.445632 0.00441033
93 0.445413 0.00436816
94 0.445056 0.00433615
95 0.444891 0.00429344
96 0.44473 0.00425154
97 0.444254 0.00423431
98 0.443688 0.00422891
99 0.443204 0.00421391
100 0.443131 0.00417218
1 0.78354 0
2 0.737413 0.0461263
3 0.715728 0.0343435
4 0.703771 0.0270684
5 0.703931 0.0209677
6 0.71246 0.0191269
7 0.720563 0.0180824
8 0.723531 0.0159385
9 0.725229 0.0141587
10 0.730687 0.0137901
11 0.729678 0.0125144
12 0.728787 0.0114587
13 0.73048 0.0106754
14 0.728621 0.0100567
15 0.727521 0.00942672
16 0.725976 0.0089522
17 0.725919 0.00840932
18 0.724282 0.00809575
19 0.723099 0.00774855
20 0.72412 0.00742143
21 0.724911 0.00710337
22 0.725502 0.00679851
23 0.725286 0.00649978
24 0.725862 0.00624969
25 0.726784 0.0060649
26 0.725594 0.00594713
27 0.727269 0.00596268
28 0.728544 0.0058855
29 0.729861 0.0058296
30 0.729695 0.00563438
31 0.729417 0.00545666
32 0.729004 0.00529949
33 0.728973 0.00513649
34 0.728574 0.00499903
35 0.72751 0.00496942
36 0.727336 0.00483252
37 0.727028 0.00471017
38 0.726702 0.00459615
39 0.726124 0.00451389
40 0.725709 0.0044191
41 0.725534 0.00431356
42 0.725041 0.00423827
43 0.724167 0.00422987
44 0.723585 0.00417343
45 0.72438 0.00415637
46 0.725167 0.00414042
47 0.724437 0.00411651
48 0.723991 0.00405443
49 0.723074 0.00407547
50 0.722667 0.0040138
51 0.722915 0.00394209
52 0.722331 0.00390934
53 0.722332 0.00383487
54 0.722906 0.00380677
55 0.722152 0.00381213
56 0.722099 0.00374382
57 0.722353 0.00368631
58 0.721881 0.00365284
59 0.721639 0.00359852
60 0.721491 0.00354114
61 0.721062 0.00350898
62 0.720284 0.0035384
63 0.720155 0.00348418
64 0.720481 0.00344479
65 0.720587 0.00339303
66 0.720711 0.00334353
67 0.721091 0.00331506
68 0.721415 0.00328203
69 0.721395 0.00323418
70 0.721061 0.00320512
71 0.720926 0.00316253
72 0.720436 0.00315651
73 0.720248 0.00311864
74 0.720037 0.00308345
75 0.720127 0.0030434
76 0.720103 0.00300318
77 0.719606 0.00300545
78 0.719459 0.00297027
79 0.719698 0.00294215
80 0.719753 0.00290566
81 0.719791 0.00286981
82 0.719675 0.00283695
83 0.719601 0.00280355
84 0.719915 0.00278772
85 0.720267 0.0027771
86 0.719943 0.00276367
87 0.719981 0.00273198
88 0.720109 0.00270381
89 0.720205 0.00267498
90 0.720049 0.0026497
91 0.71995 0.0026223
92 0.719367 0.00265829
93 0.719443 0.00263067
94 0.719473 0.00260269
95 0.719244 0.00258525
96 0.719009 0.00256899
97 0.719325 0.00256197
98 0.719173 0.00254027
99 0.719057 0.00251713
100 0.718912 0.00249608
1 0.786147 0
2 0.65545 0.130697
3 0.568202 0.115352
4 0.537834 0.0870357
5 0.52191 0.0692728
6 0.512735 0.0573003
7 0.506861 0.0487825
8 0.500652 0.0427008
9 0.496846 0.0378504
10 0.496862 0.0338544
11 0.492252 0.0309675
12 0.48765 0.0286415
13 0.487783 0.0263467
14 0.485241 0.0245245
15 0.483775 0.0228781
16 0.483671 0.0214007
17 0.481265 0.0202459
18 0.479597 0.0191608
19 0.477152 0.0182884
20 0.476445 0.0173643
21 0.47511 0.0165706
22 0.474216 0.0158247
23 0.472844 0.0151832
24 0.471769 0.0145765
25 0.470703 0.0140219
26 0.470882 0.0134729
27 0.469908 0.0130008
28 0.468688 0.0125872
29 0.467709 0.0121848
30 0.466644 0.0118197
31 0.465661 0.0114743
32 0.464406 0.0111805
33 0.463362 0.0108867
34 0.46233 0.0106119
35 0.461057 0.0103825
36 0.460565 0.010102
37 0.459279 0.00990891
38 0.458596 0.00966878
39 0.458062 0.00943277
40 0.457714 0.00920049
41 0.45755 0.00897478
42 0.456973 0.0087775
43 0.456498 0.0085841
44 0.456243 0.00839062
45 0.456052 0.00820425
46 0.455668 0.00803312
47 0.455981 0.00786659
48 0.455965 0.00770097
49 0.455616 0.00755025
50 0.455466 0.00739923
51 0.4555 0.00725277
52 0.454774 0.00714891
53 0.453913 0.00706534
54 0.453915 0.00693327
55 0.454127 0.00680934
56 0.454016 0.00668756
57 0.453718 0.00657592
58 0.453417 0.00646858
59 0.45327 0.0063597
60 0.452997 0.00625877
61 0.452993 0.00615531
62 0.452751 0.00606005
63 0.452842 0.00596379
64 0.453136 0.00587719
65 0.453082 0.00578632
66 0.452773 0.00570634
67 0.452344 0.00563689
68 0.451676 0.00559332
69 0.45131 0.00552385
70 0.450894 0.00546022
71 0.450661 0.00538778
72 0.450537 0.00531388
73 0.450179 0.0052528
74 0.450155 0.00518139
75 0.449443 0.00516125
76 0.449008 0.0051114
77 0.448795 0.0050491
78 0.448823 0.00498403
79 0.448967 0.00492266
80 0.449035 0.0048612
81 0.449003 0.00480092
82 0.449222 0.00474705
83 0.449151 0.00469004
84 0.448788 0.00464809
85 0.448354 0.00461351
86 0.447942 0.00457815
87 0.447687 0.00453237
88 0.447571 0.00448209
89 0.447256 0.00444262
90 0.446455 0.00446533
91 0.445899 0.00445092
92 0.445632 0.00441033
93 0.445413 0.00436816
94 0.445056 0.00433615
95 0.444891 0.00429344
96 0.44473 0.00425154
97 0.444254 0.00423431
98 0.443688 0.00422891
99 0.443204 0.00421391
100 0.443131 0.00417218
