1 0.654169 0
2 0.49023 0.163939
3 0.482758 0.0949449
4 0.483592 0.0671414
5 0.491762 0.0526452
6 0.492943 0.0430009
7 0.498905 0.0368282
8 0.496764 0.031966
9 0.496191 0.0281972
10 0.495469 0.0252307
11 0.49316 0.0229385
12 0.495179 0.0210371
13 0.495897 0.0193646
14 0.49526 0.0179394
15 0.49581 0.0167098
16 0.494456 0.0156891
17 0.494014 0.014744
18 0.496838 0.0141847
19 0.496148 0.0134351
20 0.494038 0.012919
21 0.494805 0.0123123
22 0.496753 0.0119
23 0.495902 0.0114026
24 0.495854 0.0109173
25 0.495376 0.0104824
26 0.495657 0.0100751
27 0.496802 0.00976212
28 0.496157 0.00942908
29 0.495559 0.00911776
30 0.495766 0.00881102
31 0.495727 0.00852214
32 0.495783 0.00825172
33 0.495411 0.00800643
34 0.49553 0.0077683
35 0.495853 0.00754997
36 0.495785 0.00733757
37 0.495616 0.0071385
38 0.495366 0.00695259
39 0.496133 0.00681522
40 0.495912 0.00664632
41 0.495326 0.00650865
42 0.495501 0.00635421
43 0.495947 0.00622073
44 0.495854 0.00607842
45 0.495503 0.00595222
46 0.495789 0.00582843
47 0.496151 0.00571456
48 0.49603 0.00559556
49 0.496458 0.00549686
50 0.495733 0.00543439
51 0.495657 0.0053273
52 0.495571 0.00522457
53 0.495658 0.00512579
54 0.49638 0.00508147
55 0.496481 0.00498925
56 0.495526 0.0049916
57 0.495499 0.00490332
58 0.495832 0.00482956
59 0.495542 0.00475584
60 0.495813 0.00468374
61 0.495924 0.00460765
62 0.496046 0.00453436
63 0.495663 0.00447818
64 0.49553 0.00440968
65 0.495544 0.00434133
66 0.495989 0.0042981
67 0.495887 0.0042347
68 0.495877 0.00417197
69 0.49566 0.00411681
70 0.496114 0.00408295
71 0.495874 0.00403222
72 0.49614 0.00398473
73 0.495759 0.00394818
74 0.495756 0.00389446
75 0.496003 0.00385011
76 0.49571 0.00381041
77 0.495667 0.00376085
78 0.495963 0.00372409
79 0.495859 0.00367811
80 0.495866 0.00363185
81 0.495829 0.00358691
82 0.495907 0.00354375
83 0.496022 0.00350269
84 0.496187 0.00346466
85 0.495958 0.0034313
86 0.49588 0.00339206
87 0.495965 0.00335392
88 0.495881 0.00331665
89 0.496051 0.00328361
90 0.495879 0.00325148
91 0.495639 0.00322453
92 0.496042 0.00321472
93 0.496188 0.00318328
94 0.496037 0.00315284
95 0.495623 0.00314683
96 0.496068 0.00314552
97 0.495918 0.00311653
98 0.496011 0.00308596
99 0.495988 0.00305471
100 0.495972 0.00302405
