1 1.20143 0
2 1.1992 0.00222482
3 1.19663 0.00287482
4 1.19686 0.00204568
5 1.19694 0.00158666
6 1.19725 0.00133228
7 1.19737 0.00113223
8 1.19649 0.00131743
9 1.19725 0.00138584
10 1.19671 0.00134928
11 1.19445 0.00257148
12 1.19616 0.0029032
13 1.19712 0.00283928
14 1.1961 0.00282186
15 1.19335 0.00380134
16 1.19181 0.00387344
17 1.19043 0.00389407
18 1.1876 0.00463257
19 1.18597 0.00467537
20 1.18457 0.0046498
21 1.18279 0.0047704
22 1.18109 0.00485643
23 1.18009 0.00474499
24 1.17943 0.00459122
25 1.17853 0.00449529
26 1.17747 0.00444578
27 1.17777 0.00428843
28 1.17813 0.0041481
29 1.17771 0.00402474
30 1.1769 0.00397154
31 1.17687 0.00384141
32 1.1772 0.0037343
33 1.17767 0.00364964
34 1.17843 0.00362003
35 1.17874 0.00352926
36 1.17863 0.00343181
37 1.1794 0.003427
38 1.18044 0.00349357
39 1.18069 0.00341147
40 1.18113 0.003355
41 1.18136 0.0032798
42 1.18177 0.00322784
43 1.18205 0.00316428
44 1.18225 0.00309747
45 1.18205 0.00303411
46 1.18205 0.00296742
47 1.18175 0.00291949
48 1.18165 0.00285974
49 1.18171 0.00280146
50 1.18115 0.00280115
51 1.18078 0.00277041
52 1.18084 0.00271728
53 1.18107 0.00267561
54 1.18129 0.00263418
55 1.1812 0.00258711
56 1.18134 0.0025443
57 1.1817 0.00252414
58 1.18176 0.00248092
59 1.18171 0.00243896
60 1.18166 0.00239853
61 1.18147 0.00236613
62 1.18136 0.00233053
63 1.18129 0.00229423
64 1.18098 0.00227863
65 1.1806 0.00227582
66 1.18032 0.00225839
67 1.17987 0.00226992
68 1.17957 0.00225611
69 1.1792 0.00225373
70 1.1788 0.00225653
71 1.17839 0.0022627
72 1.17788 0.00228778
73 1.17745 0.00229763
74 1.17714 0.00228666
75 1.17689 0.00227021
76 1.17635 0.00230557
77 1.17588 0.00232354
78 1.17563 0.00230701
79 1.17533 0.0022971
80 1.17505 0.002285
81 1.17475 0.00227621
82 1.17459 0.00225397
83 1.17449 0.00222893
84 1.17423 0.0022176
85 1.17389 0.00221732
86 1.17371 0.00219882
87 1.17363 0.002175
88 1.17357 0.00215106
89 1.17353 0.00212705
90 1.17321 0.00212838
91 1.17299 0.00211627
92 1.17307 0.00209495
93 1.17306 0.00207233
94 1.17295 0.00205336
95 1.173 0.00203239
96 1.17318 0.00201897
97 1.17332 0.00200273
98 1.1733 0.00198231
99 1.17339 0.00196453
100 1.1734 0.00194481
